region,age_group,family_num,job,job_hk18,householder_job,income
2,40,3.0,2.0,0,0.0,75
14,50,2.0,1.0,0,16.0,320
1,40,4.0,1.0,0,3.0,600
11,50,2.0,3.0,0,1.0,370
0,40,3.0,7.0,0,1.0,230
0,40,4.0,1.0,0,1.0,280
1,30,4.0,1.0,1,1.0,300
1,50,3.0,1.0,0,4.0,600~699만원
3,30,3.0,1.0,1,2.0,440
2,30,5.0,3.0,0,2.0,300
0,40,4.0,1.0,1,4.0,400~449만원
0,30,4.0,2.0,0,11.0,230
0,40,3.0,1.0,0,1.0,100
1,50,3.0,1.0,1,4.0,700만원이상
0,40,3.0,1.0,1,8.0,710
0,50,3.0,1.0,1,2.0,300
1,40,4.0,7.0,0,1.0,330
0,50,4.0,1.0,0,13.0,400
1,40,5.0,1.0,1,3.0,300
5,50,3.0,10.0,0,18.0,240
0,60,2.0,1.0,1,16.0,300
1,50,3.0,1.0,1,11.0,230
2,60,2.0,20.0,0,18.0,200
2,30,3.0,1.0,0,13.0,480
0,50,3.0,1.0,1,2.0,230
0,50,3.0,2.0,0,2.0,1500
0,50,1.0,3.0,0,0.0,560
0,60,3.0,1.0,1,11.0,300
7,40,4.0,4.0,0,11.0,380
1,30,5.0,1.0,1,2.0,230
8,40,6.0,16.0,0,7.0,75
0,40,4.0,1.0,0,1.0,280
0,50,3.0,7.0,0,11.0,300
3,30,4.0,1.0,1,8.0,420
9,50,3.0,1.0,1,13.0,600
0,40,5.0,1.0,1,11.0,350
5,50,5.0,1.0,1,6.0,500
1,40,4.0,1.0,0,1.0,500~599만원
0,40,4.0,1.0,0,4.0,400~449만원
2,40,4.0,2.0,0,1.0,500
1,50,2.0,3.0,0,11.0,450~499만원
4,50,3.0,14.0,0,15.0,500
1,40,4.0,1.0,1,5.0,300
0,50,7.0,5.0,0,5.0,500
0,40,3.0,2.0,0,2.0,350
0,40,4.0,5.0,0,8.0,500
2,40,4.0,7.0,0,13.0,400
0,50,4.0,4.0,0,7.0,400
12,50,2.0,1.0,1,13.0,250
0,40,3.0,4.0,0,4.0,550
0,50,3.0,1.0,1,5.0,400
1,40,4.0,2.0,0,11.0,450~499만원
0,60,4.0,1.0,1,13.0,520
0,50,3.0,1.0,1,2.0,150
0,40,4.0,6.0,0,14.0,600
12,40,4.0,2.0,0,13.0,150
10,50,5.0,1.0,0,1.0,400
0,40,4.0,4.0,0,11.0,380
0,30,6.0,1.0,0,11.0,350
1,30,5.0,1.0,1,3.0,280
0,50,3.0,1.0,1,8.0,2000
0,40,4.0,11.0,0,3.0,150
0,40,4.0,1.0,1,1.0,450
9,60,3.0,1.0,1,1.0,400
0,40,3.0,1.0,1,17.0,620
0,30,4.0,2.0,0,2.0,350
1,40,2.0,1.0,1,11.0,230
9,40,5.0,1.0,1,4.0,500
4,60,2.0,1.0,1,16.0,270
7,50,4.0,1.0,0,13.0,500
0,40,2.0,1.0,0,2.0,500~599만원
1,50,3.0,2.0,0,1.0,150
0,50,3.0,1.0,0,2.0,380
0,40,5.0,1.0,1,3.0,400
2,40,4.0,7.0,0,2.0,650
5,30,5.0,1.0,1,5.0,300
15,30,4.0,1.0,1,13.0,500
2,40,4.0,1.0,1,7.0,500
1,60,2.0,1.0,1,16.0,250
7,60,3.0,1.0,1,2.0,150
2,40,2.0,4.0,0,4.0,450
0,30,5.0,1.0,1,4.0,280
0,60,4.0,1.0,1,18.0,150
7,50,3.0,1.0,1,17.0,380
2,40,3.0,3.0,0,13.0,800
1,50,2.0,1.0,1,4.0,500~599만원
4,50,3.0,3.0,0,13.0,500
5,60,2.0,1.0,1,2.0,150
1,30,7.0,1.0,1,11.0,360
0,30,3.0,1.0,0,1.0,150
0,40,4.0,1.0,1,1.0,280
0,40,4.0,1.0,1,11.0,230
0,40,5.0,1.0,1,4.0,300
1,30,4.0,1.0,1,1.0,400~449만원
0,50,3.0,1.0,1,2.0,280
2,30,4.0,1.0,1,4.0,150
9,50,4.0,2.0,0,13.0,370
9,30,1.0,12.0,0,0.0,30
0,60,2.0,1.0,1,10.0,150
8,60,1.0,5.0,0,18.0,100
8,60,3.0,1.0,1,18.0,150
0,30,4.0,1.0,1,3.0,200
4,50,2.0,1.0,0,16.0,280
2,50,3.0,5.0,0,15.0,450
1,40,5.0,1.0,1,11.0,350
0,50,3.0,1.0,0,2.0,400
1,50,4.0,1.0,1,2.0,350
0,30,4.0,1.0,1,4.0,400~449만원
0,50,5.0,2.0,0,2.0,600
1,50,3.0,1.0,1,1.0,500~599만원
0,50,5.0,1.0,1,2.0,350
0,50,2.0,2.0,0,2.0,280
9,40,3.0,4.0,0,4.0,300
0,40,4.0,1.0,1,4.0,500~599만원
1,40,3.0,1.0,1,4.0,500~599만원
0,30,7.0,1.0,1,3.0,400~449만원
0,50,2.0,5.0,0,5.0,400
1,40,4.0,4.0,0,4.0,550
4,40,3.0,1.0,1,10.0,250
4,40,4.0,1.0,1,14.0,400
15,40,6.0,1.0,1,13.0,350
0,30,3.0,1.0,1,5.0,200
0,60,2.0,1.0,1,3.0,200
7,30,4.0,1.0,0,9.0,430
1,30,4.0,1.0,1,3.0,350
0,30,4.0,2.0,0,1.0,230
11,30,5.0,3.0,0,3.0,640
1,30,6.0,4.0,0,4.0,400~449만원
2,40,4.0,1.0,1,11.0,500
0,40,4.0,1.0,0,2.0,300
2,50,3.0,5.0,0,15.0,500
0,40,4.0,2.0,0,4.0,280
7,60,2.0,7.0,0,7.0,200
7,40,5.0,6.0,0,8.0,800
1,50,4.0,1.0,0,13.0,900
0,30,4.0,1.0,1,1.0,230
1,50,4.0,4.0,0,4.0,450
1,50,3.0,1.0,1,3.0,500~599만원
0,50,4.0,1.0,0,2.0,380
0,60,3.0,1.0,1,2.0,270
0,50,2.0,1.0,0,1.0,230
2,50,4.0,2.0,0,3.0,350
1,50,4.0,1.0,1,3.0,1000
0,40,3.0,1.0,1,3.0,430
0,30,4.0,1.0,1,2.0,400~449만원
2,60,2.0,1.0,0,1.0,230
1,50,5.0,7.0,0,11.0,450~499만원
0,30,6.0,1.0,1,2.0,280
0,40,3.0,1.0,1,11.0,230
0,40,3.0,9.0,0,17.0,635
1,30,4.0,1.0,1,1.0,350
2,30,4.0,1.0,1,3.0,150
0,50,4.0,7.0,0,3.0,150
0,40,3.0,1.0,1,3.0,260
5,30,2.0,1.0,1,4.0,500
10,50,2.0,1.0,1,1.0,250
2,40,5.0,1.0,1,11.0,280
12,50,2.0,7.0,0,16.0,380
0,40,4.0,8.0,0,15.0,700
0,40,7.0,1.0,0,11.0,230
4,30,3.0,1.0,1,7.0,250
4,60,3.0,5.0,0,16.0,190
2,30,4.0,1.0,1,2.0,350
0,40,4.0,4.0,0,4.0,500
0,50,3.0,1.0,1,2.0,450~499만원
0,50,3.0,1.0,1,7.0,230
4,40,4.0,1.0,1,8.0,500
1,30,4.0,1.0,1,1.0,350
1,40,2.0,10.0,0,20.0,270
8,50,4.0,1.0,0,1.0,350
1,60,2.0,1.0,1,13.0,250
1,40,5.0,1.0,1,8.0,350
0,40,6.0,3.0,0,3.0,550
1,40,4.0,3.0,0,4.0,500~599만원
8,50,2.0,1.0,1,10.0,200
1,50,4.0,1.0,1,1.0,400~449만원
1,50,3.0,5.0,0,18.0,300
0,50,2.0,2.0,0,2.0,150
2,40,4.0,1.0,1,4.0,300
1,40,4.0,1.0,1,4.0,500
2,50,4.0,10.0,0,22.0,350
3,60,2.0,1.0,1,16.0,270
0,40,4.0,11.0,0,3.0,300
0,60,2.0,1.0,1,2.0,60
3,50,3.0,1.0,1,4.0,400
8,30,3.0,1.0,0,1.0,300
8,50,4.0,3.0,0,13.0,500
0,60,3.0,1.0,1,16.0,200
13,40,4.0,1.0,0,17.0,600
0,40,5.0,2.0,0,2.0,700만원이상
0,50,4.0,1.0,0,2.0,450
0,30,6.0,1.0,1,4.0,700만원이상
0,40,3.0,1.0,1,13.0,300
13,40,4.0,1.0,1,2.0,300
0,50,5.0,1.0,1,7.0,230
1,40,2.0,4.0,0,4.0,150
2,50,4.0,1.0,1,3.0,350
0,30,3.0,1.0,1,11.0,150
1,40,1.0,9.0,0,0.0,200
5,50,3.0,15.0,0,0.0,480
3,60,2.0,1.0,1,16.0,320
0,40,2.0,1.0,1,2.0,400
2,40,3.0,2.0,0,4.0,380
1,40,4.0,15.0,0,5.0,700
1,40,5.0,5.0,0,8.0,900
3,30,4.0,6.0,0,8.0,580
1,40,5.0,1.0,1,1.0,250
1,40,4.0,1.0,0,4.0,450
5,40,4.0,5.0,0,6.0,550
1,50,3.0,1.0,1,18.0,500
0,60,3.0,1.0,1,7.0,200
0,30,4.0,1.0,0,4.0,430
0,50,4.0,1.0,1,4.0,2000
1,50,3.0,1.0,1,3.0,700
0,50,4.0,2.0,0,3.0,600~699만원
0,30,6.0,1.0,1,3.0,700만원이상
2,50,4.0,10.0,0,18.0,200
1,40,3.0,18.0,0,18.0,200
0,50,3.0,2.0,0,7.0,150
0,40,3.0,17.0,0,9.0,340
1,40,5.0,5.0,0,8.0,400
0,50,4.0,1.0,0,2.0,350
1,50,2.0,7.0,0,7.0,350
0,40,4.0,1.0,1,4.0,450
1,50,4.0,1.0,1,6.0,700
1,30,4.0,1.0,1,4.0,380
0,40,4.0,1.0,1,4.0,450~499만원
3,50,3.0,1.0,0,13.0,400
3,50,4.0,1.0,1,9.0,600
1,40,4.0,1.0,1,1.0,350
0,30,4.0,1.0,0,2.0,400~449만원
1,50,2.0,1.0,1,2.0,150
2,30,2.0,9.0,0,9.0,650
0,50,4.0,1.0,1,4.0,400~449만원
3,30,1.0,12.0,0,0.0,40
1,50,3.0,1.0,1,11.0,280
1,30,4.0,3.0,0,3.0,600~699만원
3,40,4.0,3.0,0,3.0,800
0,40,2.0,1.0,1,4.0,600~699만원
4,30,1.0,12.0,0,0.0,40
5,40,4.0,1.0,1,6.0,400
0,40,5.0,1.0,1,4.0,230
8,50,2.0,1.0,1,2.0,100
0,30,1.0,2.0,0,3.0,280
0,50,2.0,3.0,0,11.0,400~449만원
0,50,2.0,1.0,0,3.0,248
0,40,4.0,1.0,1,15.0,600
0,40,7.0,1.0,0,11.0,350
1,40,4.0,1.0,1,6.0,450
6,40,5.0,1.0,1,4.0,800
7,40,5.0,6.0,0,8.0,800
0,50,4.0,1.0,1,13.0,1000
1,60,3.0,1.0,0,16.0,350
1,30,2.0,2.0,0,2.0,380
2,30,4.0,3.0,0,3.0,550
1,40,4.0,3.0,0,3.0,410
0,30,4.0,3.0,0,4.0,400~449만원
13,40,5.0,10.0,0,14.0,300
0,40,3.0,1.0,0,1.0,450~499만원
0,40,5.0,1.0,1,6.0,200
0,40,4.0,1.0,1,11.0,350
0,30,2.0,1.0,1,6.0,300
1,30,4.0,1.0,1,1.0,220
1,40,5.0,1.0,1,21.0,250
0,30,4.0,1.0,1,1.0,400~449만원
2,30,5.0,1.0,1,2.0,380
2,60,3.0,1.0,1,2.0,75
7,60,2.0,1.0,1,21.0,200
1,40,4.0,1.0,1,4.0,450
0,50,2.0,3.0,0,11.0,350
2,40,4.0,6.0,0,14.0,660
1,40,4.0,1.0,1,1.0,260
0,40,4.0,1.0,1,4.0,400
0,30,4.0,2.0,0,2.0,230
0,40,4.0,5.0,0,5.0,600
9,30,3.0,1.0,1,4.0,300
0,40,5.0,1.0,1,7.0,230
2,40,4.0,1.0,1,13.0,400
0,40,4.0,1.0,1,4.0,400~449만원
2,60,2.0,1.0,1,15.0,120
1,50,3.0,5.0,0,6.0,500
2,40,5.0,1.0,0,1.0,350
0,50,4.0,10.0,0,15.0,350
1,40,4.0,1.0,1,1.0,350
1,60,3.0,1.0,1,16.0,200
6,50,3.0,1.0,1,16.0,360
4,40,2.0,5.0,0,0.0,200
0,30,5.0,1.0,1,3.0,380
6,60,2.0,1.0,1,18.0,80
0,40,4.0,1.0,0,11.0,400~449만원
0,40,5.0,1.0,1,4.0,280
1,40,6.0,1.0,1,14.0,400
1,40,4.0,1.0,1,14.0,350
8,60,7.0,7.0,0,16.0,320
0,40,4.0,1.0,1,4.0,500~599만원
1,40,4.0,2.0,0,4.0,400~449만원
0,40,4.0,1.0,1,1.0,230
0,50,4.0,4.0,0,3.0,600~699만원
0,50,4.0,1.0,1,13.0,550
7,30,1.0,12.0,0,18.0,40
0,40,4.0,1.0,1,4.0,450~499만원
1,50,4.0,2.0,0,2.0,350
3,40,5.0,1.0,1,9.0,550
3,60,2.0,1.0,1,1.0,200
1,50,2.0,1.0,0,1.0,500
3,50,4.0,1.0,1,3.0,600
0,50,2.0,5.0,0,5.0,1000
1,40,4.0,1.0,1,2.0,380
5,40,4.0,6.0,0,6.0,500
1,50,4.0,1.0,1,4.0,1000
0,50,2.0,5.0,0,5.0,350
5,40,1.0,15.0,0,5.0,400
1,40,4.0,1.0,1,1.0,500
0,60,3.0,8.0,0,8.0,220
1,30,3.0,1.0,1,3.0,280
0,30,4.0,1.0,1,4.0,230
5,50,5.0,1.0,1,5.0,400
6,40,4.0,1.0,1,4.0,390
8,40,3.0,15.0,0,20.0,400
5,40,4.0,6.0,0,5.0,450
0,40,4.0,7.0,0,11.0,450
1,30,3.0,1.0,1,4.0,350
2,50,5.0,1.0,1,1.0,1200
11,50,2.0,1.0,0,13.0,150
0,60,2.0,7.0,0,16.0,300
1,40,5.0,4.0,0,2.0,1200
1,30,4.0,1.0,0,4.0,280
1,30,4.0,1.0,1,4.0,350
1,60,3.0,1.0,0,16.0,453
1,50,3.0,1.0,1,14.0,300
5,40,3.0,5.0,0,1.0,450
0,30,3.0,1.0,1,11.0,230
0,30,4.0,1.0,1,2.0,230
0,50,3.0,1.0,0,4.0,600
1,40,2.0,2.0,0,2.0,230
0,30,3.0,1.0,1,3.0,280
1,50,3.0,10.0,0,5.0,350
9,30,3.0,1.0,1,13.0,500
0,30,3.0,2.0,0,2.0,380
12,40,3.0,1.0,1,3.0,350
0,50,4.0,13.0,0,1.0,450
0,40,4.0,1.0,1,4.0,450
2,30,4.0,1.0,1,1.0,200
2,40,4.0,1.0,0,4.0,600
3,60,2.0,1.0,1,10.0,200
12,50,3.0,7.0,0,13.0,700
1,60,2.0,1.0,1,8.0,480
1,50,7.0,1.0,0,1.0,350
1,40,3.0,1.0,1,11.0,350
2,40,3.0,1.0,1,1.0,600
0,50,2.0,3.0,0,13.0,500
1,40,4.0,1.0,1,4.0,350
13,60,3.0,1.0,1,17.0,500
0,50,1.0,5.0,0,0.0,125
0,50,3.0,1.0,1,2.0,280
1,40,5.0,2.0,0,2.0,500~599만원
3,30,3.0,4.0,0,4.0,380
1,50,4.0,5.0,0,5.0,350
1,50,4.0,1.0,0,13.0,800
12,30,4.0,1.0,1,3.0,500
0,60,2.0,1.0,1,4.0,450
4,50,3.0,3.0,0,3.0,600
0,50,4.0,1.0,1,8.0,275
1,40,2.0,1.0,0,1.0,400~449만원
7,60,2.0,1.0,1,2.0,100
5,60,5.0,1.0,1,16.0,400
0,40,4.0,1.0,1,3.0,450~499만원
0,50,4.0,1.0,1,11.0,400
1,50,3.0,2.0,0,2.0,150
9,40,4.0,8.0,0,5.0,450
0,40,4.0,1.0,1,4.0,540
0,40,6.0,4.0,0,3.0,420
0,40,6.0,4.0,0,11.0,450~499만원
0,60,2.0,1.0,1,10.0,150
0,50,2.0,5.0,0,5.0,450
1,60,2.0,10.0,0,0.0,240
3,50,1.0,5.0,0,18.0,130
1,40,4.0,1.0,1,2.0,280
0,50,4.0,6.0,0,14.0,780
0,30,4.0,4.0,0,3.0,400~449만원
0,40,3.0,1.0,1,4.0,600~699만원
1,40,7.0,5.0,0,14.0,450
0,40,4.0,1.0,1,2.0,230
7,60,3.0,1.0,1,16.0,200
4,50,4.0,5.0,0,6.0,300
1,30,3.0,4.0,0,4.0,500
0,50,2.0,1.0,1,4.0,400
3,60,2.0,1.0,1,13.0,350
1,60,3.0,4.0,0,4.0,600
1,40,4.0,1.0,1,4.0,600~699만원
2,30,4.0,1.0,1,2.0,150
1,30,4.0,1.0,1,8.0,370
1,50,3.0,1.0,1,4.0,400~449만원
2,50,3.0,1.0,0,1.0,450
2,40,4.0,1.0,1,3.0,700
0,30,4.0,1.0,1,11.0,230
1,40,2.0,2.0,0,2.0,230
0,30,4.0,1.0,1,1.0,250
0,30,7.0,2.0,0,2.0,700만원이상
11,30,4.0,1.0,1,3.0,300
1,40,4.0,1.0,1,11.0,230
9,60,2.0,4.0,0,4.0,300
4,50,4.0,1.0,1,4.0,500
2,40,3.0,1.0,1,9.0,380
5,30,3.0,1.0,1,2.0,200
0,30,5.0,4.0,0,7.0,350
7,40,5.0,1.0,1,6.0,200
1,50,4.0,2.0,0,11.0,500~599만원
0,50,3.0,1.0,1,1.0,150
0,30,4.0,1.0,1,1.0,400~449만원
1,30,4.0,1.0,1,2.0,350
1,40,4.0,1.0,1,1.0,280
1,30,4.0,1.0,1,4.0,350
2,50,1.0,1.0,0,0.0,250
2,30,4.0,1.0,1,11.0,230
7,30,4.0,1.0,1,6.0,220
2,50,3.0,1.0,0,1.0,280
1,50,4.0,2.0,0,2.0,500
1,30,4.0,1.0,1,1.0,500
4,60,1.0,1.0,1,18.0,100
3,30,5.0,8.0,0,15.0,450
1,60,2.0,9.0,0,9.0,700
1,30,4.0,1.0,1,4.0,380
0,40,4.0,4.0,0,3.0,500~599만원
0,40,3.0,1.0,0,1.0,230
1,30,3.0,2.0,0,4.0,350
0,40,3.0,14.0,0,14.0,600
1,40,3.0,1.0,1,2.0,150
0,60,3.0,1.0,1,2.0,150
7,40,4.0,3.0,0,1.0,650
13,30,4.0,1.0,1,3.0,340
1,40,3.0,1.0,0,13.0,600
2,40,4.0,1.0,0,1.0,350
0,30,4.0,1.0,1,4.0,280
2,30,4.0,1.0,1,11.0,230
0,40,3.0,8.0,0,8.0,250
3,60,2.0,2.0,0,0.0,370
1,30,4.0,1.0,0,11.0,450~499만원
0,30,4.0,1.0,1,1.0,250
2,50,3.0,3.0,0,2.0,230
3,50,3.0,1.0,1,15.0,300
10,50,2.0,3.0,0,17.0,500
0,60,3.0,8.0,0,8.0,200
1,30,6.0,1.0,1,4.0,230
7,30,6.0,2.0,0,10.0,300
13,60,2.0,1.0,1,4.0,300
0,40,4.0,1.0,0,4.0,250
0,40,3.0,1.0,1,2.0,150
4,60,5.0,1.0,1,0.0,800
5,30,5.0,1.0,1,2.0,300
1,40,4.0,1.0,1,3.0,350
0,40,5.0,1.0,1,2.0,450~499만원
0,40,3.0,1.0,0,11.0,400
0,40,3.0,1.0,1,3.0,660
0,40,4.0,1.0,1,10.0,300
0,50,2.0,1.0,1,6.0,500
2,50,4.0,2.0,0,11.0,280
0,30,4.0,2.0,0,11.0,280
1,30,4.0,1.0,1,1.0,280
8,50,2.0,6.0,0,8.0,500
0,30,4.0,1.0,1,2.0,400~449만원
1,50,2.0,3.0,0,3.0,150
0,50,1.0,1.0,0,0.0,130
12,40,4.0,4.0,0,4.0,500
0,50,3.0,3.0,0,3.0,600~699만원
3,30,1.0,12.0,0,0.0,30
1,40,4.0,3.0,0,4.0,400~449만원
1,30,4.0,1.0,1,4.0,280
0,40,2.0,1.0,1,4.0,280
0,30,2.0,1.0,1,3.0,150
1,50,4.0,1.0,0,1.0,280
1,50,3.0,1.0,1,11.0,450
6,40,3.0,1.0,1,1.0,260
1,40,4.0,1.0,1,2.0,380
2,60,3.0,6.0,0,14.0,150
1,50,3.0,1.0,1,3.0,1000
0,40,3.0,11.0,0,3.0,400~449만원
0,30,9.0,1.0,1,4.0,280
4,40,4.0,1.0,1,6.0,300
6,50,3.0,1.0,1,1.0,500
2,30,4.0,1.0,1,2.0,350
7,60,3.0,1.0,1,16.0,250
1,50,3.0,1.0,1,4.0,550
0,40,3.0,1.0,0,7.0,230
0,40,4.0,1.0,1,4.0,700만원이상
1,40,4.0,1.0,0,3.0,700만원이상
1,40,4.0,1.0,1,5.0,450
0,40,5.0,2.0,0,13.0,330
1,30,3.0,2.0,0,2.0,350
0,50,4.0,1.0,1,3.0,500~599만원
0,50,4.0,8.0,0,10.0,800
0,40,4.0,1.0,1,4.0,230
2,50,4.0,10.0,0,20.0,200
7,60,3.0,7.0,0,11.0,200
3,30,4.0,1.0,1,2.0,500
14,50,1.0,9.0,0,0.0,150
0,50,5.0,1.0,1,2.0,280
0,50,3.0,1.0,1,1.0,150
0,50,4.0,1.0,1,5.0,500
0,40,6.0,1.0,1,11.0,280
1,30,4.0,1.0,1,3.0,350
1,50,4.0,3.0,0,11.0,150
7,60,2.0,5.0,0,10.0,150
1,30,5.0,3.0,0,4.0,1500
1,40,5.0,5.0,0,8.0,500
2,30,4.0,1.0,1,3.0,300
12,60,1.0,1.0,1,16.0,100
12,30,4.0,1.0,1,13.0,250
1,30,4.0,1.0,1,4.0,230
5,30,1.0,6.0,0,0.0,160
3,60,2.0,1.0,1,16.0,200
0,40,5.0,1.0,0,13.0,330
3,50,3.0,1.0,1,9.0,550
0,40,4.0,5.0,0,6.0,330
11,50,3.0,1.0,0,1.0,400
9,40,3.0,13.0,0,7.0,550
1,50,3.0,1.0,1,2.0,350
8,60,2.0,1.0,1,4.0,250
1,40,6.0,1.0,1,2.0,300
0,40,3.0,2.0,0,4.0,280
10,50,1.0,2.0,0,0.0,180
1,30,4.0,1.0,0,1.0,280
0,60,3.0,1.0,1,13.0,180
0,40,4.0,3.0,0,7.0,400
1,40,4.0,1.0,1,3.0,450~499만원
1,50,2.0,3.0,0,11.0,450~499만원
5,40,4.0,1.0,1,1.0,400
5,30,1.0,4.0,0,0.0,200
0,40,4.0,1.0,1,11.0,300
0,40,3.0,1.0,1,1.0,500
0,40,4.0,1.0,0,3.0,500~599만원
0,40,4.0,1.0,1,6.0,520
2,30,2.0,9.0,0,3.0,310
1,30,4.0,1.0,1,4.0,280
1,50,3.0,1.0,1,16.0,450
4,40,4.0,1.0,1,5.0,370
9,40,4.0,9.0,0,17.0,600
0,30,3.0,1.0,1,2.0,600~699만원
9,50,3.0,1.0,1,9.0,400
1,40,4.0,1.0,0,1.0,500~599만원
1,30,1.0,12.0,0,0.0,800
0,30,3.0,1.0,1,2.0,230
1,40,3.0,1.0,1,6.0,200
1,50,4.0,2.0,0,1.0,500
0,60,2.0,1.0,1,16.0,200
6,30,1.0,9.0,0,0.0,250
10,60,3.0,3.0,0,4.0,430
7,60,3.0,1.0,1,15.0,150
0,40,4.0,1.0,0,4.0,450~499만원
0,50,4.0,5.0,0,5.0,450
0,50,4.0,1.0,1,3.0,230
5,60,2.0,1.0,1,13.0,180
0,40,4.0,8.0,0,6.0,900
0,40,4.0,1.0,0,11.0,400~449만원
1,50,3.0,1.0,1,3.0,500
1,50,4.0,1.0,1,4.0,500~599만원
8,50,4.0,3.0,0,2.0,1100
0,30,5.0,1.0,1,3.0,400
3,60,1.0,1.0,1,3.0,500
1,30,5.0,1.0,1,1.0,350
0,50,4.0,7.0,0,10.0,500
12,50,2.0,1.0,1,9.0,600
0,40,4.0,1.0,0,1.0,500~599만원
0,60,2.0,1.0,1,16.0,360
0,60,1.0,10.0,0,0.0,70
2,30,1.0,8.0,0,18.0,250
1,50,4.0,1.0,0,1.0,600
0,30,5.0,1.0,1,2.0,230
0,60,1.0,2.0,0,2.0,150
0,40,2.0,1.0,0,1.0,150
0,40,2.0,1.0,1,5.0,250
6,60,3.0,1.0,1,1.0,200
1,30,4.0,1.0,1,4.0,400
0,60,2.0,7.0,0,7.0,300
4,40,5.0,16.0,0,2.0,500
1,40,6.0,4.0,0,4.0,600~699만원
0,40,5.0,1.0,1,5.0,700
0,40,4.0,1.0,1,1.0,300
1,30,4.0,3.0,0,2.0,370
2,40,3.0,1.0,0,9.0,450
1,30,4.0,2.0,0,2.0,280
0,30,6.0,1.0,1,11.0,150
1,30,6.0,1.0,1,4.0,350
1,30,5.0,1.0,1,2.0,450
2,40,4.0,1.0,1,2.0,450~499만원
1,60,2.0,1.0,1,2.0,450~499만원
0,30,8.0,1.0,1,2.0,280
1,30,3.0,1.0,1,2.0,350
2,40,4.0,1.0,0,3.0,450~499만원
0,30,2.0,1.0,1,4.0,280
0,30,4.0,1.0,1,1.0,230
0,40,4.0,1.0,1,6.0,550
16,40,3.0,1.0,1,4.0,500~599만원
1,40,5.0,1.0,1,9.0,480
6,40,4.0,1.0,1,20.0,500
1,40,3.0,1.0,1,2.0,230
2,40,4.0,1.0,1,3.0,500
1,30,4.0,3.0,0,7.0,150
0,30,4.0,1.0,1,1.0,150
0,40,4.0,1.0,1,2.0,500~599만원
0,40,3.0,1.0,1,11.0,600~699만원
1,40,3.0,10.0,0,0.0,150
0,50,3.0,1.0,0,13.0,600
0,30,2.0,1.0,0,4.0,700만원이상
12,50,2.0,2.0,0,1.0,200
10,30,4.0,1.0,1,1.0,150
0,50,4.0,1.0,1,4.0,400
0,60,2.0,1.0,1,16.0,230
0,40,4.0,2.0,0,4.0,350
0,40,5.0,1.0,1,4.0,230
0,30,6.0,1.0,1,14.0,200
1,30,4.0,1.0,1,3.0,150
1,30,2.0,4.0,0,2.0,600~699만원
2,50,1.0,5.0,0,0.0,180
0,40,4.0,1.0,1,17.0,550
0,40,4.0,1.0,1,11.0,400~449만원
0,40,4.0,1.0,1,8.0,350
1,30,1.0,4.0,0,0.0,450
1,40,2.0,5.0,0,0.0,250
1,40,4.0,1.0,1,11.0,280
1,30,5.0,1.0,1,11.0,350
0,60,2.0,7.0,0,7.0,200
6,30,5.0,1.0,1,3.0,170
1,40,5.0,1.0,1,3.0,280
11,50,2.0,1.0,1,3.0,220
0,40,4.0,2.0,0,4.0,380
1,40,3.0,7.0,0,3.0,380
1,50,4.0,3.0,0,3.0,500~599만원
0,40,4.0,1.0,1,20.0,600
7,60,4.0,1.0,1,2.0,200
0,50,2.0,1.0,0,1.0,230
2,40,4.0,5.0,0,5.0,600
2,40,4.0,1.0,1,1.0,300
7,50,4.0,1.0,0,17.0,380
0,30,3.0,1.0,1,2.0,450~499만원
2,40,3.0,8.0,0,6.0,400
1,50,3.0,2.0,0,3.0,500
0,50,5.0,3.0,0,3.0,500~599만원
0,30,4.0,1.0,1,3.0,450~499만원
0,50,3.0,2.0,0,5.0,300
3,60,2.0,1.0,1,13.0,200
2,40,3.0,2.0,0,4.0,475
1,50,1.0,13.0,0,0.0,140
12,60,2.0,1.0,1,0.0,150
0,40,4.0,1.0,1,2.0,700만원이상
0,30,3.0,1.0,1,4.0,280
2,50,4.0,5.0,0,5.0,450
6,50,2.0,1.0,1,6.0,500
2,50,3.0,5.0,0,15.0,310
9,40,3.0,9.0,0,9.0,350
0,50,4.0,1.0,1,4.0,350
2,40,4.0,1.0,0,4.0,450~499만원
1,40,4.0,1.0,1,1.0,280
2,40,4.0,6.0,0,14.0,700
0,50,1.0,1.0,1,18.0,50
0,30,3.0,1.0,1,4.0,450
4,30,1.0,8.0,0,18.0,150
0,40,4.0,1.0,1,3.0,600~699만원
7,40,2.0,5.0,0,5.0,500
3,40,4.0,1.0,1,14.0,380
2,40,4.0,1.0,0,1.0,150
1,30,5.0,3.0,0,3.0,500~599만원
1,50,3.0,1.0,1,11.0,400~449만원
2,30,4.0,1.0,1,4.0,380
1,30,3.0,9.0,0,9.0,750
0,30,6.0,1.0,1,15.0,250
1,50,3.0,10.0,0,22.0,450
5,40,1.0,15.0,0,18.0,200
4,50,4.0,1.0,1,13.0,300
0,50,4.0,8.0,0,15.0,390
7,30,4.0,1.0,1,6.0,200
0,40,4.0,5.0,0,6.0,550
11,50,2.0,1.0,1,3.0,500
1,50,4.0,1.0,1,1.0,380
0,40,4.0,1.0,1,8.0,600
1,50,3.0,1.0,0,2.0,580
9,50,3.0,1.0,1,4.0,400
0,40,5.0,9.0,0,13.0,700
0,60,3.0,1.0,1,2.0,150
0,40,4.0,9.0,0,17.0,670
